date,Close,MA5,MA20,Signal,Decision,StratReturn,Equity,Benchmark Portfolio
2021-02-17,1.270900011062622,1.268582010269165,1.273681992292404,1,1,0.005808947772113937,10068.243998983467,9027.561073381543
2021-02-18,1.2699899673461914,1.2686599969863892,1.2740514934062959,1,1,-0.0007160624034221463,10061.034507987315,9021.096776302296
2021-02-19,1.268090009689331,1.2682660102844239,1.274222493171692,1,1,-0.001496041469390974,10045.982783138392,9007.60084142556
2021-02-22,1.2598700523376465,1.2664820194244384,1.273601496219635,1,1,-0.006482156068478462,9980.86315487684,8949.212166968882
2021-02-23,1.2609000205993652,1.2659500122070313,1.2729589998722077,1,1,0.000817519441634218,9989.022704550243,8956.528321902688
2021-02-24,1.2592600584030151,1.26362202167511,1.2724525034427643,1,1,-0.001300628257243197,9976.030699358462,8944.879208080421
2021-02-25,1.2510000467300415,1.2598240375518799,1.2709225058555602,1,1,-0.006559416871721457,9910.593755276279,8886.20601648743
2021-02-26,1.260990023612976,1.2584040403366088,1.2698175072669984,1,1,0.0079855927336272,9989.735720754345,8957.167638682206
2021-03-01,1.2696000337600708,1.2603500366210938,1.2692865073680877,1,1,0.006827976420008097,10057.945400697768,9018.326968109186
2021-03-02,1.2641500234603882,1.2610000371932983,1.2682640075683593,1,1,-0.004292698609610013,10014.76967246066,8979.614008472176
2021-03-03,1.2635600566864014,1.2618600368499755,1.2675165116786957,1,1,-0.00046669047426184385,10010.095874852595,8975.423308151874
2021-03-04,1.2670700550079346,1.265074038505554,1.2669500172138215,1,1,0.0027778642597628966,10037.902562420148,9000.355815775833
2021-03-05,1.2677899599075315,1.2664340257644653,1.266225016117096,0,1,0.0005681650329842913,10043.605747660618,9005.469503234772
2021-03-08,1.2631900310516355,1.2651520252227784,1.2655925154685974,1,0,-0.0,10043.605747660618,8972.794911749726
2021-03-09,1.2657899856567385,1.2654800176620484,1.2651935160160064,0,1,0.0020582450313817446,10064.277949287898,8991.263122294442
2021-03-10,1.264310002326965,1.2656300067901611,1.264923518896103,0,0,-0.0,10064.277949287898,8980.75038346305
2021-03-11,1.2620099782943726,1.2646179914474487,1.264544016122818,0,0,-0.0,10064.277949287898,8964.412664331932
2021-03-12,1.2531399726867676,1.261687994003296,1.2636980175971986,1,0,-0.0,10064.277949287898,8901.406513850481
2021-03-15,1.2469300031661987,1.2584359884262084,1.2626050174236298,1,1,-0.004955527439807428,10014.404143748354,8857.295349618214
2021-03-16,1.2475500106811523,1.2547879934310913,1.2618045151233672,1,1,0.0004972272007084388,10019.383577887513,8861.699437790752
2021-03-17,1.2442699670791626,1.2507799863815308,1.2604730129241943,1,1,-0.002629188067738375,9993.040734138436,8838.400363369028
2021-03-18,1.2389999628067017,1.2461779832839965,1.2589235126972198,1,1,-0.004235418688784964,9950.716022655277,8800.966037291051
2021-03-19,1.2490899562835691,1.245367980003357,1.2579735100269318,1,1,0.0081436592249855,10031.751262988384,8872.63810554942
2021-03-22,1.2522900104522705,1.2464399814605713,1.257594507932663,1,1,0.002561908493942777,10057.451691758155,8895.368992475707
2021-03-23,1.252079963684082,1.2473459720611573,1.2571535050868987,1,1,-0.00016773013154725014,10055.764754062866,8893.876971064437
2021-03-24,1.2590099573135376,1.2502939701080322,1.257141000032425,1,1,0.005534785181822599,10111.421251815547,8943.102669532838
2021-03-25,1.2576700448989868,1.2540279865264892,1.2574744999408722,1,1,-0.0010642587906213308,10100.660082862627,8933.584893901358
2021-03-26,1.2601799964904783,1.256245994567871,1.2574339985847474,1,1,0.001995715491254435,10120.81812666189,8951.413787666554
2021-03-29,1.2584199905395508,1.257471990585327,1.2568749964237214,0,1,-0.001396630605015936,10106.683082318394,8938.911969212537
2021-03-30,1.2590399980545044,1.2588639974594116,1.256619495153427,0,0,0.0,10106.683082318394,8943.316057385075
2021-03-31,1.2620799541473389,1.2594779968261718,1.256545490026474,0,0,0.0,10106.683082318394,8964.909722543292
2021-04-01,1.2564300298690796,1.2592299938201905,1.2560134887695313,0,0,-0.0,10106.683082318394,8924.776717556282
2021-04-02,1.2546000480651855,1.2581140041351317,1.255353993177414,0,0,-0.0,10106.683082318394,8911.777840890905
2021-04-05,1.2563999891281128,1.2577100038528441,1.2550144910812377,0,0,0.0,10106.683082318394,8924.563329704046
2021-04-06,1.252020001411438,1.256306004524231,1.2543259918689729,0,0,-0.0,10106.683082318394,8893.451042137158
2021-04-07,1.257140040397644,1.255318021774292,1.2539674937725067,0,0,0.0,10106.683082318394,8929.820122508338
2021-04-08,1.2612700462341309,1.2562860250473022,1.2539304971694947,0,0,0.0,10106.683082318394,8959.156718304834
2021-04-09,1.2562199831008911,1.2566100120544434,1.2540844976902008,0,0,-0.0,10106.683082318394,8923.284696145012
2021-04-12,1.2530800104141235,1.2559460163116456,1.254391998052597,0,0,-0.0,10106.683082318394,8900.9805849232
2021-04-13,1.2559000253677368,1.2567220211029053,1.2548094987869263,0,0,0.0,10106.683082318394,8921.01194616326
2021-04-14,1.2537100315093994,1.2560360193252564,1.255281502008438,0,0,-0.0,10106.683082318394,8905.455802379816
2021-04-15,1.2517000436782837,1.254122018814087,1.2559165060520172,1,0,-0.0,10106.683082318394,8891.178292155406
2021-04-16,1.2543699741363523,1.253752017021179,1.2561805069446563,1,1,0.0021330433529607173,10128.241075487613,8910.143560911476
2021-04-19,1.2517600059509275,1.25348801612854,1.2561540067195893,1,1,-0.0020807004625742476,10107.167239596782,8891.604221082684
2021-04-20,1.2521699666976929,1.2527420043945312,1.2561585068702699,1,1,0.0003275074653419363,10110.477412321208,8894.516287843955
2021-04-21,1.2611500024795532,1.254229998588562,1.2562655091285706,1,1,0.007171578955485591,10182.985499361323,8958.304013673081
2021-04-22,1.2503700256347656,1.2539639949798584,1.2559005081653596,1,1,-0.008547735656815658,10095.944031115596,8881.730799030813
2021-04-23,1.250290036201477,1.2531480073928833,1.2554060101509095,1,1,-6.397260942647698e-05,10095.298167231302,8881.162611535376
2021-04-26,1.2487599849700928,1.2525480031967162,1.2549230098724364,1,1,-0.0012237570380331242,10082.943975048109,8870.294226283591
2021-04-27,1.2395999431610107,1.2500339984893798,1.2539510071277618,1,1,-0.007335310163146702,10008.9824536335,8805.227866895431
2021-04-28,1.2406200170516968,1.2459280014038085,1.2528780102729797,1,1,0.0008229057256043948,10017.21890260207,8812.473739322351
2021-04-29,1.2302900552749634,1.2419120073318481,1.2515710115432739,1,1,-0.008326450996077206,9933.811020292575,8739.097108577667
2021-04-30,1.227620005607605,1.2373780012130737,1.2502220094203949,1,1,-0.0021702603023655564,9912.252064584032,8720.130993044402
2021-05-03,1.227910041809082,1.2332080125808715,1.2487975120544434,1,1,0.00023625894018697302,9914.593922751677,8722.191201951111
2021-05-04,1.2280100584030151,1.2308900356292725,1.2475970149040223,1,1,8.14527046182345e-05,9915.401493241878,8722.901648014706
2021-05-05,1.2300200462341309,1.2287700414657592,1.2462410151958465,1,1,0.001636784501366062,9931.630868730837,8737.179158239116
2021-05-06,1.2267099618911743,1.2280540227890016,1.2445130109786988,1,1,-0.002691081623499403,9904.904039408617,8713.666695965157
2021-05-07,1.215399980545044,1.2256100177764893,1.2424720108509064,1,1,-0.00921976807679481,9813.58312134236,8633.328709929869
2021-05-10,1.211400032043457,1.2223080158233643,1.2403880119323731,1,1,-0.0032910552621476796,9781.286076970344,8604.915948049204
2021-05-11,1.2093700170516968,1.2185800075531006,1.238061511516571,1,1,-0.0016757594007454912,9764.89499487548,8590.496179256636
2021-05-12,1.2096400260925293,1.2145040035247803,1.2358580112457276,1,1,0.0002232642094854853,9767.075146437219,8592.414129595185
2021-05-13,1.2120599746704102,1.2115740060806275,1.233876007795334,1,1,0.0020005526649924388,9786.614694650605,8609.603706580865
2021-05-14,1.2168300151824951,1.2118600130081176,1.231999009847641,1,1,0.003935482246562927,9825.129743035355,8643.486649118056
2021-05-17,1.2110999822616575,1.2118000030517577,1.2299660086631774,1,1,-0.004708983875597705,9778.863365499747,8602.784609858416
2021-05-18,1.2061500549316406,1.2111560106277466,1.227665013074875,1,1,-0.00408713351706369,9738.895845279827,8567.623880539384
2021-05-19,1.2072700262069702,1.2106820106506349,1.2249710142612458,1,1,0.0009285505321252607,9747.938902199274,8575.579352252707
2021-05-20,1.213230013847351,1.210916018486023,1.223114013671875,1,1,0.004936747795442287,9796.062018084813,8617.91482471458
2021-05-21,1.2062499523162842,1.2088000059127808,1.2209120094776154,1,1,-0.005753287877318436,9739.702453230706,8568.333479825787
2021-05-24,1.2066999673843384,1.207920002937317,1.2188090085983276,1,1,0.00037306950121740456,9743.33603916694,8571.53006372337
2021-05-25,1.2049800157546997,1.2076859951019288,1.217078012228012,1,1,-0.0014253349433387408,9729.448521845623,8559.312762405667
2021-05-26,1.2064000368118286,1.2075119972229005,1.2153670132160186,1,1,0.0011784602554087975,9740.914290235663,8569.399572309776
2021-05-27,1.2130099534988403,1.2074679851531982,1.2145030081272126,1,1,0.005479042179474591,9794.285170498511,8616.351674019234
2021-05-28,1.2070200443267822,1.2076220035552978,1.2134730100631714,1,1,-0.004938054427979455,9745.920457243437,8573.803660482314
2021-05-31,1.2077800035476685,1.2078380107879638,1.2124665081501007,1,1,0.0006296160734513556,9752.056645413897,8579.201865077572
2021-06-01,1.2060699462890625,1.2080559968948363,1.2113695025444031,1,1,-0.0014158681660425554,9738.249018856211,8567.054846266754
2021-06-02,1.2069000005722046,1.2081559896469116,1.2102135002613068,1,1,0.0006882306334687893,9744.951180147336,8572.950955850562
2021-06-03,1.2037999629974363,1.2063139915466308,1.2090680003166199,1,1,-0.002568595221889569,9719.920345108463,8550.930514987871
2021-06-04,1.2107000350952148,1.2070499897003173,1.2088330030441283,1,1,0.005731909212389086,9775.634046078278,8599.943672381227
2021-06-07,1.2075799703598022,1.207009983062744,1.2086419999599456,1,1,-0.002577074952481717,9750.441504433502,8577.78097295038
2021-06-08,1.2086700201034546,1.2075299978256226,1.2086070001125335,1,1,0.0009026729246988108,9759.242963983414,8585.523903588659
2021-06-09,1.2111400365829468,1.208378005027771,1.2086820006370544,1,1,0.002043582150966783,9779.186778711559,8603.069126994733
2021-06-10,1.211459994316101,1.209910011291504,1.208652001619339,0,1,0.0002641789747592771,9781.77023424874,8605.341876976483
2021-06-11,1.2093000411987305,1.209630012512207,1.2082755029201508,0,0,-0.0,9781.77023424874,8589.999121045275
2021-06-14,1.2158000469207764,1.2112740278244019,1.2085105061531067,0,0,0.0,9781.77023424874,8636.170494184249
2021-06-15,1.214100003242493,1.2123600244522095,1.2089080035686492,0,0,-0.0,9781.77023424874,8624.094604657514
2021-06-16,1.218559980392456,1.2138440132141113,1.2094725012779235,0,0,0.0,9781.77023424874,8655.775079719839
2021-06-17,1.2278000116348269,1.2171120166778564,1.2102010011672975,0,0,0.0,9781.77023424874,8721.409626603438
2021-06-18,1.2345199584960938,1.222156000137329,1.2116145014762878,0,0,0.0,9781.77023424874,8769.143303660567
2021-06-21,1.244989991188049,1.2279939889907836,1.2135290026664733,0,0,0.0,9781.77023424874,8843.51489760516
2021-06-22,1.2369999885559082,1.2325739860534668,1.2151300013065338,0,0,-0.0,9781.77023424874,8786.75965635072
2021-06-23,1.2309999465942385,1.2350619792938233,1.2163599967956542,0,0,-0.0,9781.77023424874,8744.139666752531
2021-06-24,1.230329990386963,1.2355679750442505,1.2172259986400604,0,0,-0.0,9781.77023424874,8739.38077893679
2021-06-25,1.2322299480438232,1.2351099729537964,1.2184864938259126,0,0,0.0,9781.77023424874,8752.876713813528
2021-06-28,1.2291899919509888,1.2319499731063843,1.2195569932460786,0,0,-0.0,9781.77023424874,8731.28304865531
2021-06-29,1.2333999872207642,1.2312299728393554,1.2209234952926635,0,0,0.0,9781.77023424874,8761.187831947243
2021-06-30,1.2396199703216553,1.2329539775848388,1.222559493780136,0,0,0.0,9781.77023424874,8805.370125463589
2021-07-01,1.2392699718475342,1.2347419738769532,1.224332994222641,0,0,-0.0,9781.77023424874,8802.8839876296
2021-07-02,1.244070053100586,1.2371099948883058,1.2260014951229095,0,0,0.0,9781.77023424874,8836.980318019028
2021-07-05,1.2330000400543213,1.2378720045089722,1.2272724986076355,0,0,-0.0,9781.77023424874,8758.346894470054
2021-07-06,1.233989953994751,1.2379899978637696,1.2285384953022003,0,0,0.0,9781.77023424874,8765.378532267547
2021-07-07,1.2458100318908691,1.2392280101776123,1.2302719950675964,0,0,0.0,9781.77023424874,8849.339877904891
2021-07-08,1.248170018196106,1.2410080194473267,1.2321074962615968,0,0,0.0,9781.77023424874,8866.10352596329
2021-07-09,1.2527999877929688,1.2427540063858031,1.2342824935913086,0,0,0.0,9781.77023424874,8898.991505300572
2021-07-12,1.2446999549865725,1.2450939893722535,1.2357274889945984,0,0,-0.0,9781.77023424874,8841.454688698455
2021-07-13,1.245519995689392,1.2473999977111816,1.2372984886169434,0,0,0.0,9781.77023424874,8847.279668998182
2021-07-14,1.2520999908447266,1.2486579895019532,1.2389754891395568,0,0,0.0,9781.77023424874,8894.019229632595
2021-07-15,1.2515499591827393,1.2493339776992798,1.2401629865169526,0,0,-0.0,9781.77023424874,8890.112199671417
2021-07-16,1.2589000463485718,1.2505539894104003,1.2413819909095765,0,0,0.0,9781.77023424874,8942.321940962356
2021-07-19,1.2616900205612185,1.2539520025253297,1.242216992378235,0,0,0.0,9781.77023424874,8962.139914350182
2021-07-20,1.2746000289916992,1.259768009185791,1.2440969944000244,0,0,0.0,9781.77023424874,9053.843343848612
2021-07-21,1.2675100564956665,1.262850022315979,1.2459224998950957,0,0,-0.0,9781.77023424874,9003.481270389337
2021-07-22,1.256890058517456,1.2639180421829224,1.2472505033016206,0,0,-0.0,9781.77023424874,8928.044430737944
2021-07-23,1.2563999891281128,1.2634180307388305,1.2484590053558349,0,0,-0.0,9781.77023424874,8924.563329704046
2021-07-26,1.256749987602234,1.2624300241470336,1.2498370051383971,0,0,0.0,9781.77023424874,8927.049467538036
2021-07-27,1.253999948501587,1.2583100080490113,1.2508670032024383,0,0,-0.0,9781.77023424874,8907.515164509332
2021-07-28,1.259119987487793,1.2566319942474364,1.2518420040607452,0,0,0.0,9781.77023424874,8943.884244880512
2021-07-29,1.2519700527191162,1.2556479930877686,1.2524770081043244,0,0,-0.0,9781.77023424874,8893.096242493955
2021-07-30,1.2449300289154053,1.253354001045227,1.2525200068950653,0,0,-0.0,9781.77023424874,8843.088968677881
2021-08-02,1.2466700077056885,1.251338005065918,1.2532035052776336,1,0,0.0,9781.77023424874,8855.448528563742
2021-08-03,1.2501100301742554,1.2505600214004517,1.2540095090866088,1,1,0.002759368916637195,9808.761746982813,8879.883977976342
2021-08-04,1.2533299922943115,1.2494020223617555,1.254385507106781,1,1,0.0025757429684867272,9834.026596082165,8902.756276693593
2021-08-05,1.2545000314712524,1.2499080181121827,1.2547020077705384,1,1,0.0009335443850657654,9843.207096393526,8911.067394827309
2021-08-06,1.2501300573349,1.2509480237960815,1.2545685112476348,1,1,-0.0034834388415498907,9808.91888646853,8880.0262365445
2021-08-09,1.2570899724960327,1.2530320167541504,1.2551880121231078,1,1,0.00556735286884491,9863.528599171377,8929.464476087944
2021-08-10,1.2573800086975098,1.2544860124588013,1.2557810127735138,1,1,0.00023072032059978653,9865.804315652023,8931.52468499465
2021-08-11,1.2518999576568604,1.254200005531311,1.2557710111141205,1,1,-0.004358309343828415,9822.806088518735,8892.598337505404
2021-08-12,1.2506799697875977,1.25343599319458,1.2557275116443634,1,1,-0.0009745090746277052,9813.233674847166,8883.932419728486
2021-08-13,1.2519999742507937,1.2538099765777588,1.2553825080394745,1,1,0.0010554294424498512,9823.59085059324,8893.308783569002
2021-08-16,1.2516000270843506,1.2527119874954225,1.254878008365631,1,1,-0.00031944662513461175,9820.452737649315,8890.46784609181
2021-08-17,1.2569600343704224,1.2526279926300048,1.2539960086345672,1,1,0.004282524105211349,9862.509063222387,8928.541488949304
2021-08-18,1.2626500129699707,1.254778003692627,1.2537530064582825,0,1,0.004526777657173797,9907.154448893456,8968.959011072628
2021-08-19,1.2663099765777588,1.2579040050506591,1.2542240023612976,0,0,0.0,9907.154448893456,8994.956764403383
2021-08-20,1.2831300497055054,1.2641300201416015,1.2555605053901673,0,0,0.0,9907.154448893456,9114.434485780155
2021-08-23,1.2826000452041626,1.270330023765564,1.2568530082702636,0,0,-0.0,9907.154448893456,9110.669714387133
2021-08-24,1.2651000022888184,1.271958017349243,1.2574080109596253,0,0,-0.0,9907.154448893456,8986.361975910544
2021-08-25,1.259600043296814,1.2713480234146117,1.2574320137500763,0,0,-0.0,9907.154448893456,8947.294216630331
2021-08-26,1.258870005607605,1.269860029220581,1.2577770113945008,0,0,-0.0,9907.154448893456,8942.10855311012
2021-08-27,1.268489956855774,1.2669320106506348,1.2589550077915193,0,0,0.0,9907.154448893456,9010.44177890275
2021-08-30,1.2611000537872314,1.2626320123672485,1.2596765100955962,0,0,-0.0,9907.154448893456,8957.949214029879
2021-08-31,1.260890007019043,1.2617900133132935,1.2602155089378357,0,0,-0.0,9907.154448893456,8956.457192618609
2021-09-01,1.2616100311279297,1.2621920108795166,1.2606295108795167,0,0,0.0,9907.154448893456,8961.571726854743
2021-09-02,1.2621699571609497,1.2628520011901856,1.2610130071640016,0,0,0.0,9907.154448893456,8965.549039322808
2021-09-03,1.25518000125885,1.2601900100708008,1.261265504360199,1,0,-0.0,9907.154448893456,8915.897411927128
2021-09-06,1.2530299425125122,1.258575987815857,1.261062502861023,1,1,-0.0017129485366095265,9890.18400317826,8900.624938502806
2021-09-07,1.2534300088882446,1.2570839881896974,1.2608650028705597,1,1,0.0003192791825310515,9893.341733041876,8903.466722757188
2021-09-08,1.264639973640442,1.2576899766921996,1.2615020036697389,1,1,0.008943430963600507,9981.822151830644,8983.094262728882
2021-09-09,1.2694000005722046,1.2591359853744506,1.2624380052089692,1,1,0.0037639383784937586,10019.393115315219,9016.906075981995
2021-09-10,1.266260027885437,1.261351990699768,1.2631510078907013,1,1,-0.0024735880615662786,9994.609264121036,8994.601964760182
2021-09-13,1.2679500579833984,1.2643360137939452,1.2639685094356536,0,1,0.0013346627554717827,10007.948696861351,9006.60672500284
2021-09-14,1.264799952507019,1.2666100025177003,1.2643605053424836,0,0,-0.0,10007.948696861351,8984.230637719758
2021-09-15,1.2690000534057615,1.2674820184707642,1.2646780073642732,0,0,0.0,10007.948696861351,9014.065138504804
2021-09-16,1.2618099451065063,1.2659640073776246,1.2644530057907104,0,0,-0.0,10007.948696861351,8962.991772204741
2021-09-17,1.268149971961975,1.266341996192932,1.263704001903534,0,0,0.0,10007.948696861351,9008.02677035284
2021-09-20,1.2763999700546265,1.2680319786071776,1.2633939981460571,0,0,0.0,10007.948696861351,9066.628832661754
2021-09-21,1.2802400588989258,1.2711199998855591,1.2641510009765624,0,0,0.0,10007.948696861351,9093.906066328735
2021-09-22,1.282080054283142,1.2737360000610352,1.265275001525879,0,0,0.0,10007.948696861351,9106.976072278192
2021-09-23,1.278589963912964,1.2770920038223266,1.266260999441147,0,0,-0.0,10007.948696861351,9082.1849764452
2021-09-24,1.2661999464035034,1.2767019987106323,1.2661464989185334,0,0,-0.0,10007.948696861351,8994.17518905571
2021-09-27,1.2649400234222412,1.2744100093841553,1.2663384974002838,0,0,-0.0,10007.948696861351,8985.225600919668
2021-09-28,1.262619972229004,1.270885992050171,1.2664249956607818,0,0,-0.0,10007.948696861351,8968.745623220391
2021-09-29,1.267699956893921,1.2680099725723266,1.2667294919490815,0,0,0.0,10007.948696861351,9004.830186455258
2021-09-30,1.27538001537323,1.2673679828643798,1.2673899948596954,1,0,0.0,10007.948696861351,9059.383807012027
2021-10-01,1.268399953842163,1.2678079843521117,1.268050992488861,1,1,-0.00547292685076628,9953.175925717207,9009.802462123233
2021-10-04,1.2625000476837158,1.2673199892044067,1.2685244977474213,1,1,-0.004651455671040972,9906.87916911266,8967.89376536583
2021-10-05,1.2589800357818604,1.2665920019149781,1.268801999092102,1,1,-0.002788128133787815,9879.257520583222,8942.890128457793
2021-10-06,1.258270025253296,1.264706015586853,1.2684835016727447,1,1,-0.000563956940050736,9873.68604474194,8937.84672350574
2021-10-07,1.258620023727417,1.2613540172576905,1.2679445028305054,1,1,0.0002781584771922585,9876.43249421642,8940.332861339726
2021-10-08,1.254699945449829,1.2586140155792236,1.267366498708725,1,1,-0.003114584389002917,9845.671511750892,8912.487440177309
2021-10-11,1.2484099864959717,1.2557960033416748,1.2663894951343537,1,1,-0.005013118057961119,9796.31399810258,8867.808088449603
2021-10-12,1.248039960861206,1.253607988357544,1.265551495552063,1,1,-0.0002963975286710552,9793.410394843457,8865.179692047459
2021-10-13,1.2476099729537964,1.251475977897644,1.2644819915294647,1,1,-0.0003445305606344373,9790.036265669598,8862.125366718032
2021-10-14,1.2436800003051758,1.2484879732131957,1.2635754942893982,1,1,-0.003150000988943802,9759.197641750943,8834.209663048727
2021-10-15,1.237460017204285,1.245039987564087,1.2620409965515136,1,1,-0.005001272915351684,9710.38923090969,8790.027369532383
2021-10-18,1.2373700141906738,1.2428319931030274,1.260089498758316,1,1,-7.27320578925994e-05,9709.682974317988,8789.388052752864
2021-10-19,1.237220048904419,1.2406680107116699,1.2579384982585906,1,1,-0.00012119680009614608,9708.506191811552,8788.322807046066
2021-10-20,1.2353999614715576,1.2382260084152221,1.2556044936180115,1,1,-0.0014711105227183108,9694.223906192901,8775.394212887577
2021-10-21,1.2324399948120115,1.2359780073165894,1.2532969951629638,1,1,-0.0023959581931832785,9670.996950998306,8754.368735224794
2021-10-22,1.237030029296875,1.2358920097351074,1.2518384993076324,1,1,0.003724347233281522,9707.01510173583,8786.973044202956
2021-10-25,1.237130045890808,1.2358440160751343,1.2504480004310607,1,1,8.085219563347401e-05,9707.799935219851,8787.68349026655
2021-10-26,1.2379000186920166,1.235980010032654,1.2492120027542115,1,1,0.0006223863075398572,9713.841936975869,8793.152824145885
2021-10-27,1.2391400337219238,1.236728024482727,1.2477840065956116,1,1,0.0010017085476883292,9723.57237547503,8801.961000490961
2021-10-28,1.2369699478149414,1.237634015083313,1.2458635032176972,1,1,-0.0017512838322754076,9706.543640381902,8786.546268498483
2021-10-29,1.2346099615097046,1.237150001525879,1.2441740036010742,1,1,-0.0019078768319357176,9688.024750652245,8769.782620440084
2021-11-01,1.2382899522781372,1.2373819828033448,1.2429634988307954,1,1,0.002980690973797717,9716.901758580443,8795.922632338998
2021-11-02,1.2373900413513184,1.2372799873352052,1.2418839991092683,1,1,-0.0007267368399164198,9709.840128102634,8789.530311321021
2021-11-03,1.2408000230789185,1.237611985206604,1.2410104990005493,1,1,0.0027557856566198247,9736.598366255732,8813.752372881385
2021-11-04,1.237779974937439,1.2377739906311036,1.2399684965610505,1,1,-0.0024339523575971356,9712.899949707207,8792.300119514133
2021-11-05,1.245100021362305,1.2398720026016234,1.2394885003566742,0,1,0.005913851066491782,9770.340593433511,8844.296472952838
2021-11-08,1.2450799942016602,1.2412300109863281,1.2393220007419585,0,0,-0.0,9770.340593433511,8844.154214384678
2021-11-09,1.2442200183868408,1.2425960063934327,1.2391310036182404,0,0,-0.0,9770.340593433511,8838.045563725827
2021-11-10,1.2436000108718872,1.2431560039520264,1.2389305055141449,0,0,-0.0,9770.340593433511,8833.641475553288
2021-11-11,1.2486499547958374,1.245329999923706,1.239179003238678,0,0,0.0,9770.340593433511,8869.512650935918
2021-11-12,1.2588499784469604,1.2480799913406373,1.2402485013008118,0,0,0.0,9770.340593433511,8941.966294541962
2021-11-15,1.2545299530029297,1.249969983100891,1.2411064982414246,0,0,-0.0,9770.340593433511,8911.279935902354
2021-11-16,1.2513999938964844,1.2514059782028197,1.2418154954910279,0,0,-0.0,9770.340593433511,8889.04695396462
2021-11-17,1.2565699815750122,1.2539999723434447,1.2428739964962006,0,0,0.0,9770.340593433511,8925.770833979
2021-11-18,1.2611199617385864,1.2564939737319947,1.2443079948425293,0,0,0.0,9770.340593433511,8958.090625820845
2021-11-19,1.260349988937378,1.2567939758300781,1.2454739928245544,0,0,-0.0,9770.340593433511,8952.62129194151
2021-11-22,1.2653499841690063,1.2589579820632935,1.2468849897384644,0,0,0.0,9770.340593433511,8988.137667680936
2021-11-23,1.2701300382614136,1.2627039909362794,1.2484964907169342,0,0,0.0,9770.340593433511,9022.091739502206
2021-11-24,1.267590045928955,1.264908003807068,1.2499189913272857,0,0,-0.0,9770.340593433511,9004.049457884774
2021-11-25,1.2661700248718262,1.2659180164337158,1.25137899518013,0,0,-0.0,9770.340593433511,8993.962647980665
2021-11-26,1.2663700580596924,1.2671220302581787,1.2529670000076294,0,0,0.0,9770.340593433511,8995.383540107856
2021-11-29,1.272480010986328,1.268548035621643,1.254676502943039,0,0,0.0,9770.340593433511,9038.784258276526
2021-11-30,1.273800015449524,1.2692820310592652,1.2564970016479493,0,0,0.0,9770.340593433511,9048.16062211704
2021-12-01,1.2774300575256348,1.271250033378601,1.2583285033702851,0,0,0.0,9770.340593433511,9073.945834372753
2021-12-02,1.2810900211334229,1.2742340326309205,1.2604940056800842,0,0,0.0,9770.340593433511,9099.943587703508
2021-12-03,1.2817699909210205,1.277314019203186,1.26232750415802,0,0,0.0,9770.340593433511,9104.773604803328
2021-12-06,1.2817000150680542,1.2791580200195312,1.2641585052013398,0,0,-0.0,9770.340593433511,9104.276546591967
2021-12-07,1.2762000560760498,1.2796380281448365,1.2657575070858003,0,0,-0.0,9770.340593433511,9065.208787311754
2021-12-08,1.264580011367798,1.277068018913269,1.2668065071105956,0,0,-0.0,9770.340593433511,8982.668333801603
2021-12-09,1.265220046043396,1.2738940238952636,1.2676350116729735,0,0,0.0,9770.340593433511,8987.214680542296
2021-12-10,1.270840048789978,1.271708035469055,1.2682345151901244,0,0,0.0,9770.340593433511,9027.135144454262
2021-12-13,1.2719899415969849,1.2697660207748414,1.2691075146198272,0,0,0.0,9770.340593433511,9035.30315724263
2021-12-14,1.2807600498199463,1.2706780195236207,1.2705755174160003,0,0,0.0,9770.340593433511,9097.599708437678
2021-12-15,1.2867100238800049,1.275104022026062,1.27208251953125,0,0,0.0,9770.340593433511,9139.864051615474
2021-12-16,1.283650040626526,1.278790020942688,1.273209023475647,0,0,-0.0,9770.340593433511,9118.1281278891
2021-12-17,1.2779699563980105,1.2802160024642943,1.2740900218486786,0,0,-0.0,9770.340593433511,9077.780888272662
2021-12-20,1.2898499965667725,1.283788013458252,1.275315022468567,0,0,0.0,9770.340593433511,9162.168162837286
2021-12-21,1.2935999631881714,1.2863559961318969,1.2764885187149049,0,0,0.0,9770.340593433511,9188.80523294756
2021-12-22,1.29229998588562,1.28747398853302,1.277724015712738,0,0,-0.0,9770.340593433511,9179.5711276752
2021-12-23,1.2851200103759766,1.2877679824829102,1.2786715149879455,0,0,-0.0,9770.340593433511,9128.56973743641
2021-12-24,1.282389998435974,1.288651990890503,1.2794725120067596,0,0,-0.0,9770.340593433511,9109.177692975863
2021-12-27,1.2813999652862549,1.2869619846343994,1.279918509721756,0,0,-0.0,9770.340593433511,9102.145208401182
2021-12-28,1.2786999940872192,1.283981990814209,1.2801635086536407,0,0,-0.0,9770.340593433511,9082.966551792873
2021-12-29,1.2812999486923218,1.2817819833755493,1.280357003211975,0,0,0.0,9770.340593433511,9101.434762337587
2021-12-30,1.2782599925994873,1.2804099798202515,1.2802155017852783,0,0,-0.0,9770.340593433511,9079.84109717937
2021-12-31,1.274440050125122,1.278819990158081,1.2798490047454834,1,0,-0.0,9770.340593433511,9052.706968857736
2022-01-03,1.2658799886703491,1.2757159948349,1.279058003425598,1,1,-0.006716723516286605,9704.715917007466,8991.902439073958
2022-01-04,1.275130033493042,1.2750020027160645,1.2790045022964478,1,1,0.007307205189655441,9775.630267520355,9057.608115241634
